date,sp500_usd,smi_chf,usdchf,gold_usd,us_gov_bonds_usd,ch_gov_bonds_chf,ch_inflation
2024-12-31,-0.02499013704848363,-0.013881080054432227,0.02368702623870278,-0.010462946491578862,-0.06381032960074795,-0.008651099327600886,-0.001
2025-01-31,0.0270163042404441,0.08587173577751317,0.006785535005519705,0.06971704405609214,0.004923900820811289,-0.0005001427880179099,-0.001
2025-02-28,-0.014242092699825126,0.032340058700313756,-0.010390727209327322,0.008640017361111196,0.05697105110249012,-0.0025638453882969037,0.006
2025-03-31,-0.05754469768137538,-0.031247719010305097,-0.021190739105024226,0.10081782116372495,-0.012046914479432846,-0.01313782272954822,0.0
2025-04-30,-0.007624943346289825,-0.038191384425767305,-0.06519841948392802,0.058345058384461135,-0.013604777280837643,0.025274889468445805,0.0
2025-05-31,0.06152382614078289,0.009086389935095696,-0.0017609509294269632,-0.004871436507186133,-0.032105940709361014,0.005833675023472873,0.001
2025-06-30,0.049606839467715824,-0.024995347641034393,-0.028857460511568678,0.0016722916973181956,0.026640261787562736,-0.01908328137793247,0.002
2025-07-31,0.0216665625306407,-0.007168581802692198,0.018740984167677555,-0.0003642396817160609,-0.011396430464589602,0.016216041886766064,0.0
2025-08-31,0.019066444295036122,0.029704298591162637,-0.01428903352536759,0.054809912145106665,0.00012707167892656024,0.0023268222692678364,-0.001
2025-09-30,0.035323687218701494,-0.006413098888292557,-0.005476616671558188,0.10567985226599852,0.0359096983301439,0.011843850569988934,-0.002
2025-10-31,0.0226868719049238,0.010329155230553111,0.0055067751682511545,0.03681522092952827,0.013810815944686361,0.007210381463293558,-0.003
